nombre;abono;distrito;modalidad;mes;anio;fecha;alumno;edad;pago;menor_cantidad;adolescentes_cantidad;adultos_cantidad;all;nombre_sede;count_sede1;count_sede2;count_sede3;taller
Malik;200;SJL;Otonio;Junio;2020;4/04/2020;James;7;BCP;1;0;0;1;Sede 3;0;0;1;Pintura
Tamara;200;Villa el Salvador;Otonio;Junio;2020;29/01/2020;Roberta;7;Yape;1;0;0;1;Sede 2;0;1;0;Pintura
Michelle;200;Brenia;Otonio;Diciembre;2020;21/09/2020;Ashley;7;BCP;1;0;0;1;Sede 1;1;0;0;Dibujo
Kelli;200;Molina;Invierno;Mayo;2020;29/09/2020;Steven;7;BVBA;1;0;0;1;Sede 1;1;0;0;Lettering
Peggy;200;Brenia;Invierno;Febrero;2020;22/01/2020;Jasmine;7;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Nicole;200;Villa el Salvador;Primavera;Enero;2020;19/07/2020;Amy;7;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Elizabeth;200;Surco;Invierno;Junio;2020;30/07/2020;Curtis;7;BVBA;1;0;0;1;Sede 2;0;1;0;Pintura
Elizabeth;200;Miraflores;Escolar;Abril;2020;10/06/2020;Caitlin;7;BVBA;1;0;0;1;Sede 1;1;0;0;Comic
Leslie;200;Miraflores;Otonio;Marzo;2020;7/05/2020;Alicia;7;Yape;1;0;0;1;Sede 2;0;1;0;Manga
Lisa;200;Villa el Salvador;Otonio;Enero;2020;9/11/2020;Austin;7;PLIN;1;0;0;1;Sede 2;0;1;0;Comic
John;200;SJL;Escolar;Enero;2020;14/08/2020;Michael;7;BCP;1;0;0;1;Sede 2;0;1;0;Dibujo
Dana;200;Molina;Verano;Noviembre;2020;15/05/2020;Tina;7;BVBA;1;0;0;1;Sede 2;0;1;0;Lettering
Kelli;200;Surco;Invierno;Noviembre;2020;24/06/2020;Robert;7;Efectivo;1;0;0;1;Sede 1;1;0;0;Dibujo
Lindsay;200;Molina;Otonio;Abril;2020;12/01/2020;Nicole;7;BVBA;1;0;0;1;Sede 2;0;1;0;Pintura
Emma;200;Villa el Salvador;Invierno;Agosto;2020;16/08/2020;George;7;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Joseph;200;Molina;Verano;Octubre;2020;2/05/2020;Brett;7;BVBA;1;0;0;1;Sede 1;1;0;0;Comic
Lisa;200;Miraflores;Verano;Enero;2020;21/01/2020;Shelley;7;BCP;1;0;0;1;Sede 3;0;0;1;Comic
Abril;200;Surco;Otonio;Diciembre;2020;14/12/2020;Kimberly;7;PLIN;1;0;0;1;Sede 3;0;0;1;Comic
Jesse;200;Villa el Salvador;Primavera;Octubre;2023;10/09/2023;Dawn;7;BCP;1;0;0;1;Sede 1;1;0;0;Lettering
Timothy;200;Brenia;Otonio;Setiembre;2023;30/03/2023;Heather;7;BVBA;1;0;0;1;Sede 3;0;0;1;Manga
Mary;200;Miraflores;Primavera;Junio;2023;16/04/2023;Catherine;7;Yape;1;0;0;1;Sede 2;0;1;0;Comic
Rebecca;200;Brenia;Escolar;Febrero;2023;16/02/2023;Ashley;7;BVBA;1;0;0;1;Sede 1;1;0;0;Pintura
Jennifer;200;Surco;Verano;Junio;2023;19/09/2023;Samantha;7;PLIN;1;0;0;1;Sede 1;1;0;0;Manga
Mark;200;Villa el Salvador;Verano;Setiembre;2023;15/09/2023;Julie;7;Efectivo;1;0;0;1;Sede 2;0;1;0;Lettering
Lori;200;Molina;Otonio;Junio;2023;20/05/2023;Jessica;7;Scotiabank;1;0;0;1;Sede 3;0;0;1;Comic
Dana;200;SJL;Escolar;Mayo;2023;15/08/2023;Vanessa;7;BCP;1;0;0;1;Sede 3;0;0;1;Comic
Sharon;200;Molina;Verano;Agosto;2023;10/07/2023;Randall;7;Scotiabank;1;0;0;1;Sede 1;1;0;0;Comic
Rose;200;Brenia;Verano;Mayo;2023;30/06/2023;Jeffrey;7;Efectivo;1;0;0;1;Sede 3;0;0;1;Dibujo
Matthew;200;SJL;Verano;Junio;2023;7/05/2023;Jenny;7;Yape;1;0;0;1;Sede 3;0;0;1;Manga
Melissa;200;Villa el Salvador;Invierno;Mayo;2023;22/02/2023;Stephen;7;Yape;1;0;0;1;Sede 1;1;0;0;Manga
Anna;200;SJL;Primavera;Setiembre;2023;21/08/2023;Leonard;9;PLIN;1;0;0;1;Sede 1;1;0;0;Pintura
Kimberly;200;Villa el Salvador;Primavera;Setiembre;2023;17/07/2023;Dan;9;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Thomas;200;Villa el Salvador;Escolar;Julio;2023;24/05/2023;Brendan;7;Scotiabank;1;0;0;1;Sede 3;0;0;1;Dibujo
Lee;200;Villa el Salvador;Invierno;Julio;2023;6/06/2023;Dorothy;7;PLIN;1;0;0;1;Sede 3;0;0;1;Comic
Tim;200;Villa el Salvador;Primavera;Julio;2023;13/03/2023;Gabriel;7;Yape;1;0;0;1;Sede 1;1;0;0;Pintura
Mallory;200;Miraflores;Primavera;Setiembre;2023;24/05/2023;Samantha;7;Efectivo;1;0;0;1;Sede 2;0;1;0;Dibujo
Andrea;200;Brenia;Invierno;Marzo;2023;28/08/2023;Martin;7;Efectivo;1;0;0;1;Sede 3;0;0;1;Pintura
Jennifer;200;Molina;Primavera;Setiembre;2023;2/10/2023;Rodney;8;BVBA;1;0;0;1;Sede 2;0;1;0;Lettering
Vanessa;200;SJL;Verano;Diciembre;2019;16/10/2019;Tanya;6;PLIN;1;0;0;1;Sede 1;1;0;0;Dibujo
Tammy;200;Miraflores;Invierno;Mayo;2019;28/11/2019;Stacey;6;Scotiabank;1;0;0;1;Sede 3;0;0;1;Comic
Eric;200;SJL;Verano;Marzo;2019;30/11/2019;Erika;6;Yape;1;0;0;1;Sede 2;0;1;0;Pintura
Corey;200;SJL;Otonio;Noviembre;2019;10/05/2019;Kimberly;6;BCP;1;0;0;1;Sede 3;0;0;1;Dibujo
Nicole;200;Surco;Primavera;Junio;2019;11/10/2019;Samantha;6;Efectivo;1;0;0;1;Sede 2;0;1;0;Pintura
Ethan;200;Surco;Escolar;Diciembre;2019;29/05/2019;Lisa;6;Scotiabank;1;0;0;1;Sede 1;1;0;0;Pintura
Robert;200;Surco;Escolar;Julio;2019;23/03/2019;Alicia;6;BVBA;1;0;0;1;Sede 2;0;1;0;Manga
Brenda;200;Villa el Salvador;Escolar;Febrero;2019;19/05/2019;Melanie;6;Scotiabank;1;0;0;1;Sede 2;0;1;0;Comic
Jason;200;Villa el Salvador;Escolar;Noviembre;2019;22/12/2019;Angela;6;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
William;200;Villa el Salvador;Invierno;Febrero;2019;10/08/2019;Marissa;6;BVBA;1;0;0;1;Sede 2;0;1;0;Dibujo
Brenda;200;Brenia;Verano;Febrero;2019;13/05/2019;Janice;6;PLIN;1;0;0;1;Sede 3;0;0;1;Comic
Karen;200;Villa el Salvador;Otonio;Marzo;2019;15/05/2019;Stephanie;6;Scotiabank;1;0;0;1;Sede 3;0;0;1;Comic
Jennifer;200;Villa el Salvador;Verano;Enero;2019;23/12/2019;Brandon;6;Scotiabank;1;0;0;1;Sede 2;0;1;0;Lettering
Collin;200;Comas;Primavera;Enero;2019;25/02/2019;Susan;6;Yape;1;0;0;1;Sede 1;1;0;0;Comic
Ashley;200;Comas;Invierno;Marzo;2019;28/08/2019;Jennifer;6;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Francisco;200;Miraflores;Invierno;Diciembre;2019;29/08/2019;Christina;6;BVBA;1;0;0;1;Sede 2;0;1;0;Comic
Joe;200;Villa el Salvador;Primavera;Julio;2019;6/10/2019;Matthew;6;PLIN;1;0;0;1;Sede 1;1;0;0;Dibujo
Heather;200;Comas;Invierno;Junio;2019;18/09/2019;Ryan;6;Yape;1;0;0;1;Sede 2;0;1;0;Lettering
Daniel;200;Surco;Verano;Abril;2019;16/04/2019;Rebecca;6;BVBA;1;0;0;1;Sede 2;0;1;0;Lettering
Kelsey;200;Miraflores;Verano;Diciembre;2019;26/06/2019;Gregory;6;BVBA;1;0;0;1;Sede 1;1;0;0;Manga
Robert;200;Villa el Salvador;Primavera;Junio;2019;19/07/2019;Angela;6;Scotiabank;1;0;0;1;Sede 2;0;1;0;Pintura
Eric;200;SJL;Verano;Marzo;2019;18/11/2019;Lisa;6;BVBA;1;0;0;1;Sede 3;0;0;1;Dibujo
Ryan;200;Molina;Invierno;Marzo;2019;30/12/2019;John;6;BCP;1;0;0;1;Sede 1;1;0;0;Comic
Charles;200;Comas;Primavera;Julio;2019;14/04/2019;Danielle;6;BCP;1;0;0;1;Sede 1;1;0;0;Comic
Tammy;200;Villa el Salvador;Primavera;Octubre;2019;23/06/2019;Alexander;6;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Tyler;200;Surco;Otonio;Julio;2020;11/02/2020;Deanna;6;PLIN;1;0;0;1;Sede 2;0;1;0;Dibujo
Hector;200;Miraflores;Otonio;Noviembre;2020;4/05/2020;Miguel;6;BCP;1;0;0;1;Sede 1;1;0;0;Lettering
Robert;200;Molina;Escolar;Octubre;2020;11/07/2020;Jennifer;6;Efectivo;1;0;0;1;Sede 3;0;0;1;Manga
Shane;200;Molina;Invierno;Noviembre;2020;23/04/2020;Haley;6;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Amanda;200;Comas;Verano;Setiembre;2020;5/05/2020;Adam;6;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Stephanie;200;Villa el Salvador;Invierno;Marzo;2020;6/10/2020;Barbara;6;PLIN;1;0;0;1;Sede 2;0;1;0;Manga
Kelly;200;Surco;Verano;Octubre;2020;5/05/2020;Crystal;6;Scotiabank;1;0;0;1;Sede 2;0;1;0;Lettering
Gabriel;200;Villa el Salvador;Otonio;Octubre;2020;25/08/2020;Helen;6;Efectivo;1;0;0;1;Sede 2;0;1;0;Lettering
Arthur;200;Comas;Primavera;Mayo;2020;6/09/2020;David;6;BCP;1;0;0;1;Sede 3;0;0;1;Pintura
Michael;200;Brenia;Primavera;Setiembre;2020;1/03/2020;Debra;6;Scotiabank;1;0;0;1;Sede 2;0;1;0;Comic
Cassidy;200;SJL;Escolar;Diciembre;2020;11/08/2020;Sara;6;Scotiabank;1;0;0;1;Sede 3;0;0;1;Lettering
Adrian;200;SJL;Primavera;Julio;2020;12/09/2020;Ashley;6;Scotiabank;1;0;0;1;Sede 2;0;1;0;Dibujo
Sylvia;200;Miraflores;Primavera;Setiembre;2020;31/07/2020;Tiffany;6;BVBA;1;0;0;1;Sede 2;0;1;0;Lettering
Jennifer;200;SJL;Otonio;Junio;2020;8/03/2020;Samantha;6;Efectivo;1;0;0;1;Sede 2;0;1;0;Pintura
Tiffany;200;Miraflores;Escolar;Agosto;2020;17/06/2020;Jennifer;6;Scotiabank;1;0;0;1;Sede 3;0;0;1;Pintura
Michael;200;Brenia;Primavera;Junio;2020;10/01/2020;Jordan;6;PLIN;1;0;0;1;Sede 1;1;0;0;Dibujo
Matthew;200;Brenia;Invierno;Abril;2020;27/12/2020;Susan;6;BCP;1;0;0;1;Sede 3;0;0;1;Comic
Patricia;200;Brenia;Verano;Diciembre;2020;10/03/2020;Bryan;6;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Margaret;200;Brenia;Verano;Marzo;2020;26/07/2020;Seth;6;BVBA;1;0;0;1;Sede 1;1;0;0;Pintura
Derrick;200;Comas;Verano;Marzo;2023;2/05/2023;David;6;Scotiabank;1;0;0;1;Sede 1;1;0;0;Manga
Amanda;200;Comas;Invierno;Julio;2023;4/06/2023;Donald;6;BVBA;1;0;0;1;Sede 2;0;1;0;Pintura
Stacy;200;SJL;Primavera;Julio;2023;26/04/2023;Jacob;6;Scotiabank;1;0;0;1;Sede 3;0;0;1;Manga
Andrew;200;Surco;Primavera;Agosto;2023;26/07/2023;Jacqueline;6;BVBA;1;0;0;1;Sede 3;0;0;1;Comic
Crystal;200;Surco;Primavera;Setiembre;2023;22/08/2023;Stanley;7;PLIN;1;0;0;1;Sede 1;1;0;0;Dibujo
Gerald;200;Comas;Verano;Agosto;2023;7/03/2023;Christopher;6;PLIN;1;0;0;1;Sede 2;0;1;0;Pintura
Crystal;200;Surco;Otonio;Mayo;2023;19/06/2023;Travis;6;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Caleb;200;Brenia;Verano;Enero;2023;12/03/2023;Tiffany;6;Scotiabank;1;0;0;1;Sede 3;0;0;1;Dibujo
Erin;200;Brenia;Escolar;Mayo;2023;24/02/2023;Tammy;6;Yape;1;0;0;1;Sede 2;0;1;0;Pintura
Jessica;200;Brenia;Primavera;Junio;2023;11/11/2023;Patricia;6;BCP;1;0;0;1;Sede 2;0;1;0;Manga
Robert;200;SJL;Verano;Agosto;2023;8/03/2023;Jasmine;6;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Allison;200;Molina;Escolar;Abril;2023;2/02/2023;Karen;6;BCP;1;0;0;1;Sede 1;1;0;0;Comic
Danny;200;Molina;Otonio;Setiembre;2023;16/02/2023;Lisa;7;Efectivo;1;0;0;1;Sede 1;1;0;0;Manga
Garrett;200;SJL;Primavera;Febrero;2023;18/12/2023;Trevor;6;BVBA;1;0;0;1;Sede 2;0;1;0;Pintura
Michelle;200;SJL;Invierno;Abril;2023;27/06/2023;Sarah;6;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Jesse;200;Surco;Escolar;Febrero;2023;26/09/2023;Gilbert;6;Scotiabank;1;0;0;1;Sede 1;1;0;0;Manga
Matthew;200;Molina;Verano;Abril;2023;30/08/2023;Michael;6;BCP;1;0;0;1;Sede 1;1;0;0;Comic
Cheryl;200;Comas;Invierno;Setiembre;2023;25/01/2023;Devon;7;Efectivo;1;0;0;1;Sede 2;0;1;0;Dibujo
Blake;200;SJL;Otonio;Abril;2023;4/09/2023;David;6;Yape;1;0;0;1;Sede 3;0;0;1;Pintura
Felicia;200;Surco;Verano;Marzo;2023;4/01/2023;Gregory;6;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Brenda;200;Brenia;Primavera;Junio;2023;9/12/2023;Patricia;6;BCP;1;0;0;1;Sede 1;1;0;0;Pintura
Mark;200;SJL;Escolar;Octubre;2023;21/09/2023;Destiny;6;Yape;1;0;0;1;Sede 1;1;0;0;Manga
Joanna;200;Miraflores;Escolar;Marzo;2023;6/04/2023;Amanda;6;PLIN;1;0;0;1;Sede 3;0;0;1;Lettering
Christopher;200;Miraflores;Primavera;Julio;2023;13/06/2023;Carol;6;BVBA;1;0;0;1;Sede 3;0;0;1;Manga
Pamela;200;Surco;Otonio;Setiembre;2023;7/12/2023;Kimberly;6;BVBA;1;0;0;1;Sede 1;1;0;0;Manga
Justin;200;Molina;Verano;Abril;2023;1/11/2023;Zachary;6;Yape;1;0;0;1;Sede 2;0;1;0;Pintura
Stephen;200;SJL;Verano;Mayo;2023;5/04/2023;William;6;PLIN;1;0;0;1;Sede 1;1;0;0;Dibujo
John;200;Miraflores;Verano;Abril;2023;4/03/2023;Robert;6;Yape;1;0;0;1;Sede 2;0;1;0;Pintura
Rachael;200;SJL;Otonio;Enero;2019;7/04/2019;Nicholas;5;BVBA;1;0;0;1;Sede 2;0;1;0;Manga
Lindsay;200;SJL;Otonio;Setiembre;2019;26/06/2019;Joseph;5;BVBA;1;0;0;1;Sede 1;1;0;0;Comic
Jodi;200;Molina;Primavera;Agosto;2019;4/10/2019;Joe;5;Efectivo;1;0;0;1;Sede 1;1;0;0;Lettering
Ronald;200;Villa el Salvador;Verano;Abril;2019;6/04/2019;Kenneth;5;PLIN;1;0;0;1;Sede 1;1;0;0;Pintura
Adam;200;Surco;Verano;Julio;2019;22/02/2019;Carol;5;Yape;1;0;0;1;Sede 1;1;0;0;Lettering
Timothy;200;Molina;Escolar;Enero;2019;5/05/2019;Tonya;5;BCP;1;0;0;1;Sede 2;0;1;0;Dibujo
Erin;200;SJL;Primavera;Abril;2019;25/04/2019;Martha;5;Efectivo;1;0;0;1;Sede 2;0;1;0;Comic
Robert;200;SJL;Otonio;Marzo;2019;23/07/2019;Emily;5;Yape;1;0;0;1;Sede 1;1;0;0;Pintura
Maria;200;Miraflores;Otonio;Abril;2019;27/08/2019;Kristin;5;Efectivo;1;0;0;1;Sede 1;1;0;0;Dibujo
Sarah;200;Villa el Salvador;Primavera;Marzo;2019;28/03/2019;Danielle;5;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
James;200;Brenia;Invierno;Setiembre;2019;17/01/2019;James;5;PLIN;1;0;0;1;Sede 2;0;1;0;Dibujo
Katherine;200;Brenia;Primavera;Octubre;2019;8/12/2019;Linda;5;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Suzanne;200;Molina;Primavera;Marzo;2019;28/02/2019;Brenda;5;Efectivo;1;0;0;1;Sede 1;1;0;0;Comic
Benjamin;200;Surco;Verano;Mayo;2019;5/10/2019;Kelly;5;BCP;1;0;0;1;Sede 2;0;1;0;Comic
Robert;200;SJL;Verano;Agosto;2019;14/08/2019;Christine;5;Efectivo;1;0;0;1;Sede 3;0;0;1;Lettering
Molly;200;SJL;Primavera;Noviembre;2019;22/12/2019;Jaime;5;BCP;1;0;0;1;Sede 1;1;0;0;Pintura
Linda;200;Brenia;Verano;Enero;2019;10/02/2019;Nicholas;5;Efectivo;1;0;0;1;Sede 2;0;1;0;Comic
Danny;200;Miraflores;Invierno;Agosto;2019;10/12/2019;Robert;5;BCP;1;0;0;1;Sede 1;1;0;0;Lettering
Jodi;200;SJL;Verano;Junio;2019;28/09/2019;Jose;5;BCP;1;0;0;1;Sede 2;0;1;0;Dibujo
Nicholas;200;SJL;Invierno;Diciembre;2019;30/10/2019;Lisa;5;PLIN;1;0;0;1;Sede 3;0;0;1;Dibujo
Daniel;200;Molina;Otonio;Enero;2019;22/12/2019;Marc;5;Efectivo;1;0;0;1;Sede 1;1;0;0;Manga
Ricky;200;SJL;Primavera;Febrero;2019;10/06/2019;Barry;5;Efectivo;1;0;0;1;Sede 1;1;0;0;Comic
Jacob;200;Villa el Salvador;Primavera;Noviembre;2019;12/06/2019;Melody;5;BCP;1;0;0;1;Sede 1;1;0;0;Dibujo
Peter;200;Molina;Verano;Diciembre;2019;19/04/2019;Joseph;5;Yape;1;0;0;1;Sede 2;0;1;0;Lettering
Kenneth;200;Comas;Invierno;Mayo;2019;11/06/2019;Christopher;5;Efectivo;1;0;0;1;Sede 3;0;0;1;Dibujo
Taylor;200;Comas;Primavera;Mayo;2019;20/04/2019;Jeremy;5;BCP;1;0;0;1;Sede 3;0;0;1;Lettering
Stephen;200;Brenia;Otonio;Octubre;2019;29/09/2019;Melanie;5;PLIN;1;0;0;1;Sede 1;1;0;0;Dibujo
Deborah;200;SJL;Invierno;Agosto;2019;20/05/2019;Andrea;5;BVBA;1;0;0;1;Sede 2;0;1;0;Pintura
Kenneth;200;Miraflores;Verano;Agosto;2019;15/02/2019;Chelsea;5;BCP;1;0;0;1;Sede 2;0;1;0;Manga
Robert;200;Villa el Salvador;Primavera;Marzo;2020;6/09/2020;Elizabeth;5;BCP;1;0;0;1;Sede 2;0;1;0;Comic
Kristin;200;Surco;Verano;Diciembre;2020;13/01/2020;Scott;5;BVBA;1;0;0;1;Sede 1;1;0;0;Lettering
Adam;200;Brenia;Otonio;Noviembre;2020;6/08/2020;Ashley;5;Efectivo;1;0;0;1;Sede 1;1;0;0;Comic
Michael;200;SJL;Verano;Agosto;2020;9/02/2020;Scott;5;Efectivo;1;0;0;1;Sede 1;1;0;0;Pintura
Sue;200;Comas;Escolar;Mayo;2020;10/05/2020;Cynthia;5;BCP;1;0;0;1;Sede 3;0;0;1;Lettering
Katie;200;Comas;Escolar;Marzo;2020;2/04/2020;Patrick;5;Efectivo;1;0;0;1;Sede 2;0;1;0;Comic
Christina;200;Surco;Primavera;Abril;2020;10/11/2020;Brooke;5;Scotiabank;1;0;0;1;Sede 1;1;0;0;Comic
Spencer;200;Surco;Otonio;Enero;2020;10/09/2020;Christopher;5;BVBA;1;0;0;1;Sede 3;0;0;1;Pintura
Daniel;200;Comas;Otonio;Noviembre;2020;25/03/2020;Paula;5;Scotiabank;1;0;0;1;Sede 2;0;1;0;Pintura
Beth;200;Surco;Invierno;Febrero;2020;11/10/2020;Patricia;5;PLIN;1;0;0;1;Sede 2;0;1;0;Dibujo
Kristina;200;Surco;Verano;Noviembre;2020;7/08/2020;Jennifer;5;Scotiabank;1;0;0;1;Sede 3;0;0;1;Manga
Courtney;200;Comas;Primavera;Diciembre;2020;16/10/2020;Meghan;5;BVBA;1;0;0;1;Sede 2;0;1;0;Dibujo
Amber;200;Brenia;Escolar;Setiembre;2020;2/10/2020;Jimmy;5;Scotiabank;1;0;0;1;Sede 3;0;0;1;Manga
Sophia;200;Molina;Otonio;Noviembre;2020;16/03/2020;Paul;5;BCP;1;0;0;1;Sede 3;0;0;1;Manga
Trevor;200;Surco;Verano;Enero;2020;24/02/2020;Samantha;5;Efectivo;1;0;0;1;Sede 2;0;1;0;Manga
Daniel;200;Brenia;Verano;Julio;2020;21/12/2020;Sean;5;BVBA;1;0;0;1;Sede 1;1;0;0;Dibujo
Laura;200;Brenia;Escolar;Diciembre;2020;9/12/2020;John;5;Yape;1;0;0;1;Sede 1;1;0;0;Manga
Sara;200;SJL;Escolar;Mayo;2020;9/09/2020;Jaime;5;Yape;1;0;0;1;Sede 3;0;0;1;Dibujo
James;200;Miraflores;Invierno;Febrero;2020;20/12/2020;David;5;BCP;1;0;0;1;Sede 2;0;1;0;Manga
Kimberly;200;Brenia;Escolar;Octubre;2020;7/12/2020;Jessica;5;PLIN;1;0;0;1;Sede 3;0;0;1;Pintura
Taylor;200;Brenia;Otonio;Marzo;2020;20/06/2020;Michael;5;BVBA;1;0;0;1;Sede 3;0;0;1;Pintura
Scott;200;SJL;Escolar;Enero;2020;16/08/2020;Tiffany;5;PLIN;1;0;0;1;Sede 1;1;0;0;Comic
Victoria;200;Surco;Otonio;Enero;2023;3/02/2023;Shannon;5;BVBA;1;0;0;1;Sede 1;1;0;0;Comic
Jennifer;200;SJL;Primavera;Octubre;2023;11/08/2023;Joseph;5;Efectivo;1;0;0;1;Sede 2;0;1;0;Pintura
Kenneth;200;Molina;Primavera;Setiembre;2023;1/05/2023;Kirk;5;Yape;1;0;0;1;Sede 1;1;0;0;Pintura
Kevin;200;Brenia;Primavera;Setiembre;2023;13/07/2023;Brandi;5;Efectivo;1;0;0;1;Sede 2;0;1;0;Dibujo
Michael;200;Molina;Primavera;Mayo;2023;22/01/2023;Danielle;5;Yape;1;0;0;1;Sede 1;1;0;0;Manga
Kenneth;200;Molina;Otonio;Octubre;2023;6/03/2023;Steven;5;PLIN;1;0;0;1;Sede 3;0;0;1;Lettering
Rachel;200;Comas;Otonio;Octubre;2023;4/11/2023;Dana;5;BCP;1;0;0;1;Sede 3;0;0;1;Lettering
Thomas;200;Villa el Salvador;Escolar;Setiembre;2023;24/12/2023;Aaron;5;Yape;1;0;0;1;Sede 2;0;1;0;Lettering
Craig;200;Comas;Verano;Marzo;2023;20/07/2023;Stephanie;5;BCP;1;0;0;1;Sede 1;1;0;0;Manga
Michelle;200;Brenia;Otonio;Setiembre;2023;11/06/2023;Michael;5;Scotiabank;1;0;0;1;Sede 2;0;1;0;Manga
Alexis;200;SJL;Otonio;Enero;2023;24/02/2023;Ryan;5;Efectivo;1;0;0;1;Sede 3;0;0;1;Comic
Benjamin;200;Comas;Otonio;Setiembre;2023;10/01/2023;Valerie;5;Yape;1;0;0;1;Sede 3;0;0;1;Manga
Kevin;200;Miraflores;Invierno;Setiembre;2023;14/07/2023;Curtis;5;Scotiabank;1;0;0;1;Sede 1;1;0;0;Comic
Shelly;200;Molina;Escolar;Marzo;2023;1/07/2023;Anthony;5;Scotiabank;1;0;0;1;Sede 3;0;0;1;Lettering
Kenneth;200;Surco;Invierno;Marzo;2023;8/10/2023;Steven;5;BCP;1;0;0;1;Sede 2;0;1;0;Pintura
Sandy;200;Miraflores;Escolar;Agosto;2023;2/01/2023;Susan;5;Scotiabank;1;0;0;1;Sede 2;0;1;0;Dibujo
Alan;200;Miraflores;Verano;Julio;2023;22/11/2023;Jillian;5;Yape;1;0;0;1;Sede 3;0;0;1;Dibujo
Melissa;200;Surco;Escolar;Febrero;2023;31/08/2023;Daniel;5;BCP;1;0;0;1;Sede 1;1;0;0;Lettering
Colleen;200;Comas;Verano;Enero;2023;13/10/2023;Keith;5;Yape;1;0;0;1;Sede 2;0;1;0;Dibujo
Yvette;200;Surco;Verano;Marzo;2023;16/03/2023;Kevin;5;BCP;1;0;0;1;Sede 1;1;0;0;Lettering
James;200;Comas;Primavera;Setiembre;2023;8/08/2023;Trevor;5;PLIN;1;0;0;1;Sede 3;0;0;1;Manga
Sandra;200;Molina;Verano;Febrero;2023;13/02/2023;Andrew;5;Scotiabank;1;0;0;1;Sede 2;0;1;0;Manga
Ashley;200;SJL;Primavera;Enero;2023;9/03/2023;David;5;Yape;1;0;0;1;Sede 3;0;0;1;Comic
Jennifer;200;Molina;Escolar;Agosto;2023;1/05/2023;Dorothy;5;Efectivo;1;0;0;1;Sede 1;1;0;0;Dibujo
Caitlin;200;Miraflores;Escolar;Abril;2023;14/02/2023;Jennifer;5;PLIN;1;0;0;1;Sede 2;0;1;0;Lettering
Morgan;200;Surco;Otonio;Junio;2023;21/11/2023;David;5;Yape;1;0;0;1;Sede 1;1;0;0;Manga
Tony;200;Comas;Primavera;Setiembre;2023;12/12/2023;Gary;5;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
